2;Intermediate;Adverbs;Fill in the gap with the correct adverb: "I __________ go to McDonald's. I don't like fast food restaurants.";never;always;frequently;every day;;JM
2;Intermediate;Adverbs;Complete the sentence: "I do yoga _______________. Every Tuesday and Thursday.";twice a week;once a week;rarely;every day;;JM
2;Intermediate;Adverbs;Choose the incorrect alternative: "I __________ have dinner at 8:00.";every day;never;usually;rarely;;JM
2;Intermediate;Adverbs;Which of the following alternatives is incorrect?: "James __________ talks about his personal life. He is very reserved.";often;never;rarely;hardly ever;;JM
2;Intermediate;Adverbs;Complete the sentence: "__________ is the day after today.";Tomorrow;Yesterday;Soon;Afternoon;;JM
2;Intermediate;Adverbs;Choose the correct alternative: "The children were crying __________ on the plane.";noisily ;well;extremely;kindly;;JM
2;Intermediate;Adverbs;Complete the sentence: "I have __________ seen snow. I would really like to see it falling from the sky one day.";never;ever;always;usually;;JM
2;Intermediate;Adverbs;Choose the best alternative: "He entered the bedroom __________ because she was asleep.";quietly;easily;well;silent;;JM
2;Intermediate;Adverbs;Choose the correct alternative: "They are a nice couple. They get along __________ well.";really;real;much;enough;;JM
2;Intermediate;Adverbs;Complete the sentence: "They are  __________ different, but they are __________ good friends.";totally/very;totally/so;real/very;really/so;;JM
2;Intermediate;Adverbs;Which of the following words are adverbs? "My brother is a good driver but he drives really fast. I usually ask him to slow down but he rarely listens to me.";really/fast/usually/rarely;good/really/usually/rarely;good/brother/driver/he;really/usually/rarely;;JM
2;Intermediate;Adverbs;Complete the sentence: "I'm sorry. There's __________ nothing I can do to help you.";absolutely;totally;entirely;completely;;JM
2;Intermediate;Adverbs;Choose the incorrect alternative: "Where's Anne? She is __________ late.";real;extremely;a little;very;;JM
2;Intermediate;Adverbs;Choose the incorrect alternative: "This man comes here _______________. He is a loyal customer.";frequent;every week;often;all the time;;JM
2;Intermediate;Adverbs;Complete the sentence: "The groom's sister sang __________ on his wedding.";beautifully;gorgeous;pretty;excellent;;JM
2;Intermediate;Adverbs;Choose the best alternative: "She is always too tired after work, so she _______________ goes to the gym.";hardly ever;easily;enough;once;;JG
2;Intermediate;Adverbs;Choose the correct alternative: "Ann is a great professional. She does her work very __________.";well;goodly;badly;excellent;;JG
